pid	region	time	value
30	mpfc	713	0.864
30	mpfc	714	0.229
30	mpfc	715	0.324
30	mpfc	716	0.376
30	mpfc	717	0.139
30	mpfc	718	0.477
30	mpfc	719	0.445
30	mpfc	720	0.398
30	mpfc	721	0.594
30	mpfc	722	0.497
30	mpfc	723	0.795
30	mpfc	724	0.767
30	mpfc	725	0.941
30	mpfc	726	0.992
30	mpfc	727	0.952
30	mpfc	728	0.617
30	mpfc	729	0.998
30	mpfc	730	0.079
30	mpfc	731	0.579
30	mpfc	732	0.228
30	mpfc	733	0.282
30	mpfc	734	0.304
30	mpfc	735	0.678
30	mpfc	736	0.656
30	mpfc	737	0.171
30	mpfc	738	0.934
30	mpfc	739	0.197
30	mpfc	740	0.603
30	mpfc	741	0.309
30	mpfc	742	0.453
30	mpfc	743	0.949
30	mpfc	744	0.297
30	mpfc	745	0.548
30	mpfc	746	0.66
30	mpfc	747	0.387
30	mpfc	748	0.896
30	mpfc	749	0.5
30	mpfc	750	0.997
30	mpfc	751	0.561
30	mpfc	752	0.01
30	mpfc	753	0.405
30	mpfc	754	0.309
30	mpfc	755	0.303
30	mpfc	756	0.695
30	mpfc	757	0.751
30	mpfc	758	0.997
30	mpfc	759	0.783
30	mpfc	760	0.122
30	mpfc	761	0.344
30	mpfc	762	0.87
30	mpfc	763	0.848
30	mpfc	764	0.484
30	mpfc	765	0.37
30	mpfc	766	0.697
30	mpfc	767	0.945
30	mpfc	768	0.814
30	mpfc	769	0.972
30	mpfc	770	0.676
30	mpfc	771	0.593
30	mpfc	772	0.669
30	mpfc	773	0.226
30	mpfc	774	0.073
30	mpfc	775	0.726
30	mpfc	776	0.879
30	mpfc	777	0.15
30	mpfc	778	0.54
30	mpfc	779	0.142
30	mpfc	780	0.217
30	mpfc	781	0.255
30	mpfc	782	0.475
30	mpfc	783	0.908
30	mpfc	784	0.542
30	mpfc	785	0.412
30	mpfc	786	0.529
30	mpfc	787	0.819
30	mpfc	788	0.648
30	mpfc	789	0.42
30	mpfc	790	0.104
30	mpfc	791	0.34
30	mpfc	792	0.702
30	mpfc	793	0.431
30	mpfc	794	0.473
30	mpfc	795	0.552
30	mpfc	796	0.876
30	mpfc	797	0.061
30	mpfc	798	0.719
30	mpfc	799	0.663
30	mpfc	800	0.446
30	mpfc	801	0.252
30	mpfc	802	0.782
30	mpfc	803	0.21
30	mpfc	804	0.568
30	mpfc	805	0.856
30	mpfc	806	0.868
30	mpfc	807	0.175
30	mpfc	808	0.635
30	mpfc	809	0.724
30	mpfc	810	0.631
30	mpfc	811	0.485
30	mpfc	812	0.171
30	mpfc	813	0.169
30	mpfc	814	0.082
30	mpfc	815	0.591
30	mpfc	816	0.229
30	mpfc	817	0.579
30	mpfc	818	0.113
30	mpfc	819	0.289
30	mpfc	820	0.017
30	mpfc	821	0.876
30	mpfc	822	0.051
30	mpfc	823	0.239
30	mpfc	824	0.156
30	mpfc	825	0.215
30	mpfc	826	0.886
30	mpfc	827	0.85
30	mpfc	828	0.298
30	mpfc	829	0.926
30	mpfc	830	0.416
30	mpfc	831	0.476
30	mpfc	832	0.611
30	mpfc	833	0.79
30	mpfc	834	0.307
30	mpfc	835	0.722
30	mpfc	836	0.145
30	mpfc	837	0.011
30	mpfc	838	0.633
30	mpfc	839	0.373
30	mpfc	840	0.308
30	mpfc	841	0.018
30	mpfc	842	0.442
30	mpfc	843	0.144
30	mpfc	844	0.407
30	mpfc	845	0.019
30	mpfc	846	0.782
30	mpfc	847	0.904
30	mpfc	848	0.6
30	mpfc	849	0.646
30	mpfc	850	0.186
30	mpfc	851	0.916
30	mpfc	852	0.76
30	mpfc	853	0.227
30	mpfc	854	0.345
30	mpfc	855	0.497
30	mpfc	856	0.823
30	mpfc	857	0.971
30	mpfc	858	0.802
30	mpfc	859	0.857
30	mpfc	860	0.321
30	mpfc	861	0.723
30	mpfc	862	0.107
30	mpfc	863	0.317
30	mpfc	864	0.775
30	mpfc	865	0.667
30	mpfc	866	0.483
30	mpfc	867	0.18
30	mpfc	868	0.261
30	mpfc	869	0.98
30	mpfc	870	0.298
30	mpfc	871	0.267
30	mpfc	872	0.196
30	mpfc	873	0.47
30	mpfc	874	0.689
30	mpfc	875	0.109
30	mpfc	876	0.291
30	mpfc	877	0.758
30	mpfc	878	0.061
30	mpfc	879	0.444
30	mpfc	880	0.402
30	mpfc	881	0.647
30	mpfc	882	0.067
30	mpfc	883	0.54
30	mpfc	884	0.863
30	mpfc	885	0.26
30	mpfc	886	0.487
30	mpfc	887	0.186
30	mpfc	888	0.863
30	mpfc	889	0.978
30	mpfc	890	0.781
30	mpfc	891	0.217
30	mpfc	892	0.643
30	mpfc	893	0.801
30	mpfc	894	0.185
30	mpfc	895	0.235
30	mpfc	896	0.53
30	mpfc	897	0.008
30	mpfc	898	0.386
30	mpfc	899	0.068
30	mpfc	900	0.153
30	mpfc	901	0.678
30	mpfc	902	0.473
30	mpfc	903	0.866
30	mpfc	904	0.901
30	mpfc	905	0.076
30	mpfc	906	0.657
30	mpfc	907	0.069
30	mpfc	908	0.733
30	mpfc	909	0.859
30	mpfc	910	0.707
30	mpfc	911	0.013
30	mpfc	912	0.228
30	mpfc	913	0.141
30	mpfc	914	0.37
30	mpfc	915	0.666
30	mpfc	916	0.659
30	mpfc	917	0.331
30	mpfc	918	0.569
30	mpfc	919	0.422
30	mpfc	920	0.695
30	mpfc	921	0.674
30	mpfc	922	0.113
30	mpfc	923	0.437
30	mpfc	924	0.556
30	mpfc	925	0.774
30	mpfc	926	0.713
30	mpfc	927	0.015
30	mpfc	928	0.933
30	mpfc	929	0.123
30	mpfc	930	0.893
30	mpfc	931	0.547
30	mpfc	932	0.619
30	mpfc	933	0.98
30	mpfc	934	0.87
30	mpfc	935	0.752
30	mpfc	936	0.137
30	mpfc	937	0.112
30	mpfc	938	0.849
30	mpfc	939	0.108
30	mpfc	940	0.664
30	mpfc	941	0.417
30	mpfc	942	0.453
30	mpfc	943	0.594
30	mpfc	944	0.379
30	mpfc	945	0.388
30	mpfc	946	0.277
30	mpfc	947	0.892
30	mpfc	948	0.547
30	mpfc	949	0.166
30	mpfc	950	0.396
30	mpfc	951	0.349
30	mpfc	952	0.346
30	mpfc	953	0.947
30	mpfc	954	0.147
30	mpfc	955	0.585
30	mpfc	956	0.597
30	mpfc	957	0.048
30	mpfc	958	0.502
30	mpfc	959	0.069
30	mpfc	960	0.201
30	mpfc	961	0.131
30	mpfc	962	0.111
30	mpfc	963	0.882
30	mpfc	964	0.672
30	mpfc	965	0.109
30	mpfc	966	0.949
30	mpfc	967	0.239
30	mpfc	968	0.372
30	mpfc	969	0.469
30	mpfc	970	0.571
30	mpfc	971	0.127
30	mpfc	972	0.962
30	mpfc	973	0.936
30	mpfc	974	0.732
30	mpfc	975	0.317
30	mpfc	976	0.244
30	mpfc	977	0.015
30	mpfc	978	0.084
30	mpfc	979	0.676
30	mpfc	980	0.005
30	mpfc	981	0.77
30	mpfc	982	0.486
30	mpfc	983	0.287
30	mpfc	984	0.601
30	mpfc	985	0.65
30	mpfc	986	0.834
30	mpfc	987	0.365
30	mpfc	988	0.18
30	mpfc	989	0.135
30	mpfc	990	0.543
30	mpfc	991	0.751
30	mpfc	992	0.292
30	mpfc	993	0.772
30	mpfc	994	0.289
30	mpfc	995	0.511
30	mpfc	996	0.568
30	mpfc	997	0.117
30	mpfc	998	0.224
30	mpfc	999	0.258
30	mpfc	1000	0.019
30	mpfc	1001	0.993
30	mpfc	1002	0.68
30	mpfc	1003	0.659
30	mpfc	1004	0.549
30	mpfc	1005	0.224
30	mpfc	1006	0.788
30	mpfc	1007	0.161
30	mpfc	1008	0.925
30	mpfc	1009	0.043
30	mpfc	1010	0.433
30	mpfc	1011	0.492
30	mpfc	1012	0.068
30	mpfc	1013	0.655
30	mpfc	1014	0.41
30	mpfc	1015	0.941
30	mpfc	1016	0.776
30	mpfc	1017	0.289
30	mpfc	1018	0.978
30	mpfc	1019	0.469
30	mpfc	1020	0.909
30	mpfc	1021	0.808
30	mpfc	1022	0.727
30	mpfc	1023	0.374
30	mpfc	1024	0.038
30	mpfc	1025	0.368
30	mpfc	1026	0.454
30	mpfc	1027	0.845
30	mpfc	1028	0.148
30	mpfc	1029	0.382
30	mpfc	1030	0.051
30	mpfc	1031	0.084
30	mpfc	1032	0.255
30	mpfc	1033	0.857
30	mpfc	1034	0.675
30	mpfc	1035	0.32
30	mpfc	1036	0.746
30	mpfc	1037	0.774
30	mpfc	1038	0.088
30	mpfc	1039	0.813
30	mpfc	1040	0.943
30	mpfc	1041	0.968
30	mpfc	1042	0.15
30	mpfc	1043	0.319
30	mpfc	1044	0.218
30	mpfc	1045	0.429
30	mpfc	1046	0.009
30	mpfc	1047	0.013
30	mpfc	1048	0.72
30	mpfc	1049	0.182
30	mpfc	1050	0.516
30	mpfc	1051	0.398
30	mpfc	1052	0.427
30	mpfc	1053	0.448
30	mpfc	1054	0.084
30	mpfc	1055	0.143
30	mpfc	1056	0.338
30	mpfc	1057	0.02
30	mpfc	1058	0.506
30	mpfc	1059	0.84
30	mpfc	1060	0.95
30	mpfc	1061	0.315
30	mpfc	1062	0.242
30	mpfc	1063	0.685
30	mpfc	1064	0.311
30	mpfc	1065	0.652
30	mpfc	1066	0.931
30	mpfc	1067	0.157
30	mpfc	1068	0.259
30	mpfc	1069	0.115
30	mpfc	1070	0.335
30	mpfc	1071	0.521
30	mpfc	1072	0.976
30	mpfc	1073	0.584
30	mpfc	1074	0.099
30	mpfc	1075	0.608
30	mpfc	1076	0.762
30	mpfc	1077	0.123
30	mpfc	1078	0.409
30	mpfc	1079	0.747
30	mpfc	1080	0.735
30	mpfc	1081	0.482
30	mpfc	1082	0.727
30	mpfc	1083	0.561
30	mpfc	1084	0.266
30	mpfc	1085	0.88
30	mpfc	1086	0.046
30	mpfc	1087	0.198
30	mpfc	1088	0.008
30	mpfc	1089	0.149
30	mpfc	1090	0.046
30	mpfc	1091	0.31
30	mpfc	1092	0.899
30	mpfc	1093	0.057
30	mpfc	1094	0.425
30	mpfc	1095	0.044
30	mpfc	1096	0.812
30	mpfc	1097	0.334
30	mpfc	1098	0.351
30	mpfc	1099	0.387
30	mpfc	1100	0.417
30	mpfc	1101	0.311
30	mpfc	1102	0.942
30	mpfc	1103	0.806
30	mpfc	1104	0.722
30	mpfc	1105	0.812
30	mpfc	1106	0.531
30	mpfc	1107	0.153
30	mpfc	1108	0.018
30	mpfc	1109	0.626
30	mpfc	1110	0.69
30	mpfc	1111	0.599
30	mpfc	1112	0.03
30	mpfc	1113	0.763
30	mpfc	1114	0.917
30	mpfc	1115	0.417
30	mpfc	1116	0.349
30	mpfc	1117	0.082
30	mpfc	1118	0.219
30	mpfc	1119	0.637
30	mpfc	1120	0.21
30	mpfc	1121	0.883
30	mpfc	1122	0.922
30	mpfc	1123	0.025
30	mpfc	1124	0.486
30	mpfc	1125	0.564
30	mpfc	1126	0.287
30	mpfc	1127	0.783
30	mpfc	1128	0.624
30	mpfc	1129	0.196
30	mpfc	1130	0.87
30	mpfc	1131	0.768
30	mpfc	1132	0.277
30	mpfc	1133	0.287
30	mpfc	1134	0.881
30	mpfc	1135	0.096
30	mpfc	1136	0.671
30	mpfc	1137	0.603
30	mpfc	1138	0.362
30	mpfc	1139	0.585
30	mpfc	1140	0.994
30	mpfc	1141	0.695
30	mpfc	1142	0.262
30	mpfc	1143	0.176
30	mpfc	1144	0.216
30	mpfc	1145	0.263
30	mpfc	1146	0.497
30	mpfc	1147	0.611
30	mpfc	1148	0.759
30	mpfc	1149	0.579
30	mpfc	1150	0.547
30	mpfc	1151	0.043
30	mpfc	1152	0.241
30	mpfc	1153	0.496
30	mpfc	1154	0.374
30	mpfc	1155	0.459
30	mpfc	1156	0.115
30	mpfc	1157	0.69
30	mpfc	1158	0.386
30	mpfc	1159	0.369
30	mpfc	1160	0.397
30	mpfc	1161	0.001
30	mpfc	1162	0.718
30	mpfc	1163	0.435
30	mpfc	1164	0.754
30	mpfc	1165	0.478
30	mpfc	1166	0.519
30	mpfc	1167	0.869
30	mpfc	1168	0.681
30	mpfc	1169	0.089
30	mpfc	1170	0.513
30	mpfc	1171	0.241
30	mpfc	1172	0.556
30	mpfc	1173	0.882
30	mpfc	1174	0.458
30	mpfc	1175	0.301
30	mpfc	1176	0.012
30	mpfc	1177	0.269
30	mpfc	1178	0.957
30	mpfc	1179	0.266
30	mpfc	1180	0.098
30	mpfc	1181	0.613
30	mpfc	1182	0.595
30	mpfc	1183	0.046
30	mpfc	1184	0.067
30	mpfc	1185	0.214
30	mpfc	1186	0.528
30	mpfc	1187	0.373
30	mpfc	1188	0.945
30	mpfc	1189	0.556
30	mpfc	1190	0.137
30	mpfc	1191	0.097
30	mpfc	1192	0.188
30	mpfc	1193	0.665
30	mpfc	1194	0.382
30	mpfc	1195	0.785
30	mpfc	1196	0.481
30	mpfc	1197	0.109
30	mpfc	1198	0.353
30	mpfc	1199	0.294
30	mpfc	1200	0.599
30	mpfc	1201	0.365
30	mpfc	1202	0.018
30	mpfc	1203	0.226
30	mpfc	1204	0.017
30	mpfc	1205	0.991
30	mpfc	1206	0.28
30	mpfc	1207	0.275
30	mpfc	1208	0.632
30	mpfc	1209	0.231
30	mpfc	1210	0.953
30	mpfc	1211	0.375
30	mpfc	1212	0.204
30	mpfc	1213	0.067
30	mpfc	1214	0.644
30	mpfc	1215	0.213
30	mpfc	1216	0.143
30	mpfc	1217	0.566
30	mpfc	1218	0.488
30	mpfc	1219	0.07
30	mpfc	1220	0.421
30	mpfc	1221	0.346
30	mpfc	1222	0.557
30	mpfc	1223	0.066
30	mpfc	1224	0.437
30	mpfc	1225	0.113
30	mpfc	1226	0.203
30	mpfc	1227	0.049
30	mpfc	1228	0.525
30	mpfc	1229	0.095
30	mpfc	1230	0.78
30	mpfc	1231	0.599
30	mpfc	1232	0.352
30	mpfc	1233	0.765
30	mpfc	1234	0.762
30	mpfc	1235	0.47
30	mpfc	1236	0.914
30	mpfc	1237	0.198
30	mpfc	1238	0.271
30	mpfc	1239	0.048
30	mpfc	1240	0.801
30	mpfc	1241	0.496
30	mpfc	1242	0.482
30	mpfc	1243	0.064
30	mpfc	1244	0.518
30	mpfc	1245	0.258
30	mpfc	1246	0.906
30	mpfc	1247	0.962
30	mpfc	1248	0.925
30	mpfc	1249	0.406
30	mpfc	1250	0.249
30	mpfc	1251	0.586
30	mpfc	1252	0.782
30	mpfc	1253	0.8
30	mpfc	1254	0.567
30	mpfc	1255	0.173
30	mpfc	1256	0.876
30	mpfc	1257	0.782
30	mpfc	1258	0.217
30	mpfc	1259	0.596
30	mpfc	1260	0.271
31	hpc	1	0.215
31	hpc	2	0.462
31	hpc	3	0.476
31	hpc	4	0.78
31	hpc	5	0.699
31	hpc	6	0.452
31	hpc	7	0.687
31	hpc	8	0.116
31	hpc	9	0.232
31	hpc	10	0.563
31	hpc	11	0.685
31	hpc	12	0.918
31	hpc	13	0.738
31	hpc	14	0.206
31	hpc	15	0.87
31	hpc	16	0.713
31	hpc	17	0.982
31	hpc	18	0.218
31	hpc	19	0.617
31	hpc	20	0.627
31	hpc	21	0.304
31	hpc	22	0.08
31	hpc	23	0.217
31	hpc	24	0.877
31	hpc	25	0.007
31	hpc	26	0.847
31	hpc	27	0.428
31	hpc	28	0.064
31	hpc	29	0.887
31	hpc	30	0.377
31	hpc	31	0.184
31	hpc	32	0.557
31	hpc	33	0.013
31	hpc	34	0.78
31	hpc	35	0.428
31	hpc	36	0.309
31	hpc	37	0.637
31	hpc	38	0.1
31	hpc	39	0.565
31	hpc	40	0.315
31	hpc	41	0.704
31	hpc	42	0.867
31	hpc	43	0.327
31	hpc	44	0.05
31	hpc	45	0.861
31	hpc	46	0.328
31	hpc	47	0.162
31	hpc	48	0.231
31	hpc	49	0.591
31	hpc	50	0.061
31	hpc	51	0.213
31	hpc	52	0.024
31	hpc	53	0.407
31	hpc	54	0.601
31	hpc	55	0.252
31	hpc	56	0.245
31	hpc	57	0.565
31	hpc	58	0.728
31	hpc	59	0.054
31	hpc	60	0.095
31	hpc	61	0.003
31	hpc	62	0.429
31	hpc	63	0.915
31	hpc	64	0.402
31	hpc	65	0.645
31	hpc	66	0.323
31	hpc	67	0.262
31	hpc	68	0.185
31	hpc	69	0.107
31	hpc	70	0.784
31	hpc	71	0.63
31	hpc	72	0.426
31	hpc	73	0.493
31	hpc	74	0.809
31	hpc	75	0.763
31	hpc	76	0.49
31	hpc	77	0.763
31	hpc	78	0.888
31	hpc	79	0.218
31	hpc	80	0.624
31	hpc	81	0.275
31	hpc	82	0.05
31	hpc	83	0.826
31	hpc	84	0.853
31	hpc	85	0.744
31	hpc	86	0.566
31	hpc	87	0.804
31	hpc	88	0.895
31	hpc	89	0.437
31	hpc	90	0.122
31	hpc	91	0.033
31	hpc	92	0.984
31	hpc	93	0.054
31	hpc	94	0.892
31	hpc	95	0.203
31	hpc	96	0.998
31	hpc	97	0.916
31	hpc	98	0.336
31	hpc	99	0.043
31	hpc	100	0.102
31	hpc	101	0.491
31	hpc	102	0.84
31	hpc	103	0.744
31	hpc	104	0.017
31	hpc	105	0.894
31	hpc	106	0.581
31	hpc	107	0.197
31	hpc	108	0.809
31	hpc	109	0.296
31	hpc	110	0.895
31	hpc	111	0.885
31	hpc	112	0.308
31	hpc	113	0.835
31	hpc	114	0.747
31	hpc	115	0.73
31	hpc	116	0.59
31	hpc	117	0.741
31	hpc	118	0.004
31	hpc	119	0.081
31	hpc	120	0.432
31	hpc	121	0.879
31	hpc	122	0.966
31	hpc	123	0.407
31	hpc	124	0.128
31	hpc	125	0.153
31	hpc	126	0.355
31	hpc	127	0.839
31	hpc	128	0.435
31	hpc	129	0.91
31	hpc	130	0.86
31	hpc	131	0.728
31	hpc	132	0.76
31	hpc	133	0.468
31	hpc	134	0.024
31	hpc	135	0.969
31	hpc	136	0.678
31	hpc	137	0.368
31	hpc	138	0.106
31	hpc	139	0.463
31	hpc	140	0.214
31	hpc	141	0.527
31	hpc	142	0.436
31	hpc	143	0.733
31	hpc	144	0.317
31	hpc	145	0.632
31	hpc	146	0.301
31	hpc	147	0.695
31	hpc	148	0.964
31	hpc	149	0.614
31	hpc	150	0.61
31	hpc	151	0.002
31	hpc	152	0.636
31	hpc	153	0.626
31	hpc	154	0.014
31	hpc	155	0.781
31	hpc	156	0.582
31	hpc	157	0.245
31	hpc	158	0.812
31	hpc	159	0.374
31	hpc	160	0.676
31	hpc	161	0.385
31	hpc	162	0.396
31	hpc	163	0.437
31	hpc	164	0.325
31	hpc	165	0.098
31	hpc	166	0.534
31	hpc	167	0.026
31	hpc	168	0.678
31	hpc	169	0.773
31	hpc	170	0.173
31	hpc	171	0.07
31	hpc	172	0.465
31	hpc	173	0.626
31	hpc	174	0.052
31	hpc	175	0.126
31	hpc	176	0.082
31	hpc	177	0.123
31	hpc	178	0.471
31	hpc	179	0.528
31	hpc	180	0.757
31	hpc	181	0.3
31	hpc	182	0.238
31	hpc	183	0.851
31	hpc	184	0.299
31	hpc	185	0.778
31	hpc	186	0.392
31	hpc	187	0.346
31	hpc	188	0.816
31	hpc	189	0.347
31	hpc	190	0.032
31	hpc	191	0.95
31	hpc	192	0.565
31	hpc	193	0.934
31	hpc	194	0.746
31	hpc	195	0.873
31	hpc	196	0.783
31	hpc	197	0.032
31	hpc	198	0.038
31	hpc	199	0.51
31	hpc	200	0.337
31	hpc	201	0.707
31	hpc	202	0.455
31	hpc	203	0.119
31	hpc	204	0.966
31	hpc	205	0.734
31	hpc	206	0.254
31	hpc	207	0.61
31	hpc	208	0.269
31	hpc	209	0.067
31	hpc	210	0.796
31	hpc	211	0.709
31	hpc	212	0.188
31	hpc	213	0.087
31	hpc	214	0.049
31	hpc	215	0.801
31	hpc	216	0.206
31	hpc	217	0.693
31	hpc	218	0.28
31	hpc	219	0.581
31	hpc	220	0.599
31	hpc	221	0.095
31	hpc	222	0.389
31	hpc	223	0.197
31	hpc	224	0.03
31	hpc	225	0.467
31	hpc	226	0.683
31	hpc	227	0.597
31	hpc	228	0.907
31	hpc	229	0.928
31	hpc	230	0.011
31	hpc	231	0.886
31	hpc	232	0.67
31	hpc	233	0.974
31	hpc	234	0.816
31	hpc	235	0.368
31	hpc	236	0.771
31	hpc	237	0.184
31	hpc	238	0.635
31	hpc	239	0.465
31	hpc	240	0.058
31	hpc	241	0.277
31	hpc	242	0.063
31	hpc	243	0.513
31	hpc	244	0.635
31	hpc	245	0.24
31	hpc	246	0.415
31	hpc	247	0.687
31	hpc	248	0.8
31	hpc	249	0.074
31	hpc	250	0.373
31	hpc	251	0.473
31	hpc	252	0.881
31	hpc	253	0.966
31	hpc	254	0.083
31	hpc	255	0.635
31	hpc	256	0.14
31	hpc	257	0.262
31	hpc	258	0.454
31	hpc	259	0.256
31	hpc	260	0.234
31	hpc	261	0.541
31	hpc	262	0.956
31	hpc	263	0.387
31	hpc	264	0.44
31	hpc	265	0.389
31	hpc	266	0.378
31	hpc	267	0.644
31	hpc	268	0.397
31	hpc	269	0.037
31	hpc	270	0.172
31	hpc	271	0.694
31	hpc	272	0.825
31	hpc	273	0.993
31	hpc	274	0.722
31	hpc	275	0.663
31	hpc	276	0.396
31	hpc	277	0.57
31	hpc	278	0.509
31	hpc	279	0.499
31	hpc	280	0.46
31	hpc	281	0.566
31	hpc	282	0.935
31	hpc	283	0.437
31	hpc	284	0.403
31	hpc	285	0.021
31	hpc	286	0.154
31	hpc	287	0.729
31	hpc	288	0.233
31	hpc	289	0.68
31	hpc	290	0.402
31	hpc	291	0.01
31	hpc	292	0.119
31	hpc	293	0.49
31	hpc	294	0.508
31	hpc	295	0.661
31	hpc	296	0.665
31	hpc	297	0.222
31	hpc	298	0.926
31	hpc	299	0.159
31	hpc	300	0.281
31	hpc	301	0.059
31	hpc	302	0.307
31	hpc	303	0.168
31	hpc	304	0.033
31	hpc	305	0.399
31	hpc	306	0.508
31	hpc	307	0.8
31	hpc	308	0.341
31	hpc	309	0.405
31	hpc	310	0.592
31	hpc	311	0.964
31	hpc	312	0.169
31	hpc	313	0.385
31	hpc	314	0.005
31	hpc	315	0.914
31	hpc	316	0.094
31	hpc	317	0.401
31	hpc	318	0.147
31	hpc	319	0.162
31	hpc	320	0.08
31	hpc	321	0.244
31	hpc	322	0.676
31	hpc	323	0.195
31	hpc	324	0.1
31	hpc	325	0.721
31	hpc	326	0.555
31	hpc	327	0.952
31	hpc	328	0.741
31	hpc	329	0.865
31	hpc	330	0.974
31	hpc	331	0.045
31	hpc	332	0.823
31	hpc	333	0.333
31	hpc	334	0.871
31	hpc	335	0.295
31	hpc	336	0.11
31	hpc	337	0.594
31	hpc	338	0.277
31	hpc	339	0.715
31	hpc	340	0.343
31	hpc	341	0.547
31	hpc	342	0.092
31	hpc	343	0.005
31	hpc	344	0.936
31	hpc	345	0.946
31	hpc	346	0.67
31	hpc	347	0.704
31	hpc	348	0.561
31	hpc	349	0.182
31	hpc	350	0.207
31	hpc	351	0.333
31	hpc	352	0.729
31	hpc	353	0.12
31	hpc	354	0.367
31	hpc	355	0.529
31	hpc	356	0.456
31	hpc	357	0.068
31	hpc	358	0.834
31	hpc	359	0.21
31	hpc	360	0.382
31	hpc	361	0.972
31	hpc	362	0.101
31	hpc	363	0.871
31	hpc	364	0.086
31	hpc	365	0.412
31	hpc	366	0.621
31	hpc	367	0.169
31	hpc	368	0.515
31	hpc	369	0.569
31	hpc	370	0.185
31	hpc	371	0.101
31	hpc	372	0.742
31	hpc	373	0.42
31	hpc	374	0.027
31	hpc	375	0.543
31	hpc	376	0.76
31	hpc	377	0.743
31	hpc	378	0.476
31	hpc	379	0.45
31	hpc	380	0.41
31	hpc	381	0.104
31	hpc	382	0.723
31	hpc	383	0.486
31	hpc	384	0.478
31	hpc	385	0.209
31	hpc	386	0.161
31	hpc	387	0.806
31	hpc	388	0.306
31	hpc	389	0.053
31	hpc	390	0.891
31	hpc	391	0.812
31	hpc	392	0.84
31	hpc	393	0.236
31	hpc	394	0.054
31	hpc	395	0.24
31	hpc	396	0.226
31	hpc	397	0.513
31	hpc	398	0.43
31	hpc	399	0.107
31	hpc	400	0.444
31	hpc	401	0.942
31	hpc	402	0.537
31	hpc	403	0.276
31	hpc	404	0.768
31	hpc	405	0.377
31	hpc	406	0.796
31	hpc	407	0.647
31	hpc	408	0.376
31	hpc	409	0.659
31	hpc	410	0.802
31	hpc	411	0.461
31	hpc	412	0.472
31	hpc	413	0.791
31	hpc	414	0.735
31	hpc	415	0.025
31	hpc	416	0.606
31	hpc	417	0.746
31	hpc	418	0.059
31	hpc	419	0.817
31	hpc	420	0.029
31	hpc	421	0.81
31	hpc	422	0.929
31	hpc	423	0.093
31	hpc	424	0.425
31	hpc	425	0.544
31	hpc	426	0.675
31	hpc	427	0.821
31	hpc	428	0.083
31	hpc	429	0.719
31	hpc	430	0.2
31	hpc	431	0.821
31	hpc	432	0.742
31	hpc	433	0.461
31	hpc	434	0.65
31	hpc	435	0.774
31	hpc	436	0.681
31	hpc	437	0.005
31	hpc	438	0.364
31	hpc	439	0.852
31	hpc	440	0.62
31	hpc	441	0.249
31	hpc	442	0.447
31	hpc	443	0.013
31	hpc	444	0.419
31	hpc	445	0.455
31	hpc	446	0.809
31	hpc	447	0.397
31	hpc	448	0.26
31	hpc	449	0.031
31	hpc	450	0.153
31	hpc	451	0.417
31	hpc	452	0.125
31	hpc	453	0.107
31	hpc	454	0.122
31	hpc	455	0.033
31	hpc	456	0.559
31	hpc	457	0.993
31	hpc	458	0.094
31	hpc	459	0.564
31	hpc	460	0.658
31	hpc	461	0.534
31	hpc	462	0.059
31	hpc	463	0.335
31	hpc	464	0.172
31	hpc	465	0.696
31	hpc	466	0.763
31	hpc	467	0.368
31	hpc	468	0.675
31	hpc	469	0.885
31	hpc	470	0.686
31	hpc	471	0.774
31	hpc	472	0.883
31	hpc	473	0.567
31	hpc	474	0.233
31	hpc	475	0.143
31	hpc	476	0.618
31	hpc	477	0.77
31	hpc	478	0.784
31	hpc	479	0.021
31	hpc	480	0.824
31	hpc	481	0.753
31	hpc	482	0.145
31	hpc	483	0.739
31	hpc	484	0.322
31	hpc	485	0.631
31	hpc	486	0.839
31	hpc	487	0.74
31	hpc	488	0.662
31	hpc	489	0.001
31	hpc	490	0.251
31	hpc	491	0.984
31	hpc	492	0.775
31	hpc	493	0.884
31	hpc	494	0.584
31	hpc	495	0.006
31	hpc	496	0.172
31	hpc	497	0.394
31	hpc	498	0.797
31	hpc	499	0.316
31	hpc	500	0.234
31	hpc	501	0.474
31	hpc	502	0.948
31	hpc	503	0.217
31	hpc	504	0.38
31	hpc	505	0.207
31	hpc	506	0.346
31	hpc	507	0.216
31	hpc	508	0.039
31	hpc	509	0.433
31	hpc	510	0.25
31	hpc	511	0.539
31	hpc	512	0.159
31	hpc	513	0.61
31	hpc	514	0.925
31	hpc	515	0.115
31	hpc	516	0.532
31	hpc	517	0.239
31	hpc	518	0.293
31	hpc	519	0.527
31	hpc	520	0.949
31	hpc	521	0.928
31	hpc	522	0.593
31	hpc	523	0.553
31	hpc	524	0.911
31	hpc	525	0.026
31	hpc	526	0.91
31	hpc	527	0.477
31	hpc	528	0.871
31	hpc	529	0.172
31	hpc	530	0.596
31	hpc	531	0.589
31	hpc	532	0.497
31	hpc	533	0.578
31	hpc	534	0.726
31	hpc	535	0.356
31	hpc	536	0.278
31	hpc	537	0.378
31	hpc	538	0.272
31	hpc	539	0.826
31	hpc	540	0.367
31	hpc	541	0.746
31	hpc	542	0.067
31	hpc	543	0.891
31	hpc	544	0.252
31	hpc	545	0.686
31	hpc	546	0.047
31	hpc	547	0.698
31	hpc	548	0.708
31	hpc	549	0.377
31	hpc	550	0.663
